"ID de la condición del beneficiario - prefix","ID de la condición del beneficiario - number","ID de la condición del beneficiario","Id Partes Relacionadas - prefix","Id Partes Relacionadas - number","Id Partes Relacionadas","Id Arrendamiento - prefix","Id Arrendamiento - number","Id Arrendamiento",Estado,Autor,"Ultimo cambio","Fecha de Creación","Fecha de Baja",Exención/Retención,"Renta Anual del Beneficiario",Autofacturación
Cond,30522,Cond-30522,RP,20719,RP-20719,L,18073,L-18073,Activo,"Alexandre GOMBA","2023-11-16 16:07:30",2023-11-16,,No,,Si
Cond,18668,Cond-18668,RP,4715,RP-04715,L,6362,L-06362,Activo,"Delgado Alejandro","2023-10-20 17:13:23",2023-05-03,,No,,No
Cond,29622,Cond-29622,RP,356,RP-00356,L,420,L-00420,Activo,"Alexandre GOMBA","2023-11-16 15:46:39",2023-11-16,,No,,Si
Cond,17796,Cond-17796,RP,4102,RP-04102,L,5532,L-05532,Activo,"Delgado Alejandro","2023-10-20 17:12:00",2023-05-03,,Si,,No
Cond,13769,Cond-13769,RP,1269,RP-01269,L,1691,L-01691,Activo,"Delgado Alejandro","2023-10-20 17:04:45",2023-05-03,,Si,,Si
Cond,23239,Cond-23239,RP,7961,RP-07961,L,10795,L-10795,Activo,"Delgado Alejandro","2023-10-20 17:21:56",2023-05-03,,Si,,No
Cond,31827,Cond-31827,RP,18795,RP-18795,L,8533,L-08533,Activo,"Alexandre GOMBA","2024-01-10 22:28:14",2024-01-10,,No,,Si
Cond,28508,Cond-28508,RP,21047,RP-21047,L,6815,L-06815,Activo,"Alexandre GOMBA","2023-10-20 16:41:25",2023-10-20,,No,,Si
Cond,23568,Cond-23568,RP,8153,RP-08153,L,11096,L-11096,Activo,"Delgado Alejandro","2023-10-20 17:22:29",2023-05-03,,No,,Si
Cond,28095,Cond-28095,RP,3635,RP-03635,L,16748,L-16748,Activo,"Alexandre GOMBA","2023-10-20 16:33:57",2023-10-20,,No,,Si
Cond,28288,Cond-28288,RP,4326,RP-04326,L,16720,L-16720,Activo,"Alexandre GOMBA","2023-10-20 16:37:30",2023-10-20,,No,,Si
Cond,26398,Cond-26398,,,-,L,11439,L-11439,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:48:03",2023-06-16,,No,4013.52,Si
Cond,24074,Cond-24074,RP,8535,RP-08535,L,11586,L-11586,Activo,"Delgado Alejandro","2023-10-20 17:23:20",2023-05-03,,Si,,Si
Cond,28358,Cond-28358,RP,4493,RP-04493,L,17208,L-17208,Activo,"Alexandre GOMBA","2023-10-20 16:38:46",2023-10-20,,No,,Si
Cond,16967,Cond-16967,RP,3451,RP-03451,L,4774,L-04774,Activo,"Delgado Alejandro","2023-10-20 17:10:27",2023-05-03,,No,,No
Cond,18417,Cond-18417,RP,4531,RP-04531,L,6136,L-06136,Activo,"Delgado Alejandro","2023-10-20 17:13:02",2023-05-03,,No,,Si
Cond,25542,Cond-25542,,,-,L,6596,L-06596,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:46:05",2023-06-16,,No,4000.0,Si
Cond,23915,Cond-23915,RP,8409,RP-08409,L,11440,L-11440,Activo,"Delgado Alejandro","2023-10-20 17:23:00",2023-05-03,,No,,Si
Cond,30052,Cond-30052,RP,20721,RP-20721,L,3432,L-03432,Activo,"Alexandre GOMBA","2023-11-16 15:56:35",2023-11-16,,No,,No
Cond,27601,Cond-27601,RP,20883,RP-20883,L,17856,L-17856,Activo,"Alexandre GOMBA","2023-10-20 16:25:22",2023-10-20,,Si,,Si
Cond,16954,Cond-16954,RP,3440,RP-03440,L,4761,L-04761,Activo,"Delgado Alejandro","2023-10-20 17:10:25",2023-05-03,,Si,,No
Cond,20258,Cond-20258,RP,5810,RP-05810,L,7907,L-07907,Activo,"Delgado Alejandro","2023-10-20 17:16:16",2023-05-03,,Si,,No
Cond,31262,Cond-31262,RP,20629,RP-20629,L,16255,L-16255,Activo,"Alexandre GOMBA","2023-12-12 18:14:24",2023-12-12,,No,,No
Cond,22524,Cond-22524,RP,7429,RP-07429,L,10062,L-10062,Activo,"Delgado Alejandro","2023-10-20 17:20:34",2023-05-03,,Si,,Si
Cond,25179,Cond-25179,,,-,L,5032,L-05032,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:45:15",2023-06-16,,No,6000.0,Si
Cond,29086,Cond-29086,RP,7031,RP-07031,L,18862,L-18862,Activo,"Alexandre GOMBA","2023-10-20 16:51:45",2023-10-20,,Si,,No
Cond,28391,Cond-28391,RP,4589,RP-04589,L,16961,L-16961,Activo,"Alexandre GOMBA","2023-10-20 16:39:21",2023-10-20,,No,,Si
Cond,24636,Cond-24636,,,-,L,2558,L-02558,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:44:00",2023-06-16,,No,6010.12,Si
Cond,12242,Cond-12242,RP,153,RP-00153,L,180,L-00180,Activo,"Delgado Alejandro","2023-10-20 17:01:57",2023-05-03,,Si,,Si
Cond,32120,Cond-32120,RP,23747,RP-23747,L,8991,L-08991,Activo,"Alexandre GOMBA","2024-01-18 23:18:19",2024-01-18,,Si,,Si
Cond,29586,Cond-29586,RP,109,RP-00109,L,141,L-00141,Activo,"Alexandre GOMBA","2023-11-16 15:45:46",2023-11-16,,Si,,Si
Cond,27934,Cond-27934,RP,20946,RP-20946,L,17356,L-17356,Activo,"Alexandre GOMBA","2023-10-20 16:31:10",2023-10-20,,No,,Si
Cond,15834,Cond-15834,RP,2691,RP-02691,L,3681,L-03681,Activo,"Delgado Alejandro","2023-10-20 17:08:26",2023-05-03,,No,,Si
Cond,22812,Cond-22812,RP,7639,RP-07639,L,10352,L-10352,Activo,"Delgado Alejandro","2023-10-20 17:21:11",2023-05-03,,No,,No
Cond,24620,Cond-24620,,,-,L,2487,L-02487,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:43:57",2023-06-16,,No,7000.0,Si
Cond,13616,Cond-13616,RP,1171,RP-01171,L,1540,L-01540,Activo,"Delgado Alejandro","2023-10-20 17:04:28",2023-05-03,,No,,Si
Cond,31914,Cond-31914,RP,23378,RP-23378,L,10361,L-10361,Activo,"Alexandre GOMBA","2024-01-10 22:29:48",2024-01-10,,No,,No
Cond,12111,Cond-12111,RP,48,RP-00048,L,57,L-00057,Activo,"Delgado Alejandro","2023-10-20 17:01:39",2023-05-03,,Si,,No
Cond,15652,Cond-15652,RP,2570,RP-02570,L,3515,L-03515,Activo,"Delgado Alejandro","2023-10-20 17:08:08",2023-05-03,,Si,,No
Cond,16392,Cond-16392,RP,3006,RP-03006,L,4238,L-04238,Activo,"Delgado Alejandro","2023-10-20 17:09:19",2023-05-03,,Si,,Si
Cond,16544,Cond-16544,RP,3113,RP-03113,L,4371,L-04371,Activo,"Delgado Alejandro","2023-10-20 17:09:29",2023-05-03,,No,,Si
Cond,23523,Cond-23523,RP,8123,RP-08123,L,11050,L-11050,Activo,"Delgado Alejandro","2023-10-20 17:22:23",2023-05-03,,No,,Si
Cond,25006,Cond-25006,,,-,L,4272,L-04272,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:44:51",2023-06-16,,Si,1063.0,Si
Cond,26353,Cond-26353,,,-,L,11061,L-11061,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:47:56",2023-06-16,,No,10447.0,Si
Cond,20234,Cond-20234,RP,5790,RP-05790,L,7885,L-07885,Activo,"Delgado Alejandro","2023-10-20 17:16:13",2023-05-03,,Si,,No
Cond,17998,Cond-17998,RP,4253,RP-04253,L,5728,L-05728,Activo,"Delgado Alejandro","2023-10-20 17:12:23",2023-05-03,,Si,,Si
Cond,25951,Cond-25951,,,-,L,8798,L-08798,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:47:01",2023-06-16,,No,2600.0,Si
Cond,27932,Cond-27932,RP,3081,RP-03081,L,17078,L-17078,Activo,"Alexandre GOMBA","2023-10-20 16:31:08",2023-10-20,,No,,Si
Cond,27442,Cond-27442,RP,20846,RP-20846,L,2651,L-02651,Activo,"Alexandre GOMBA","2023-10-20 16:22:24",2023-10-20,,No,,No
Cond,31484,Cond-31484,RP,23813,RP-23813,L,3075,L-03075,Activo,"Alexandre GOMBA","2024-01-10 22:22:13",2024-01-10,,Si,,Si
Cond,24628,Cond-24628,,,-,L,2541,L-02541,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:43:58",2023-06-16,,Si,7000.0,Si
Cond,27213,Cond-27213,RP,1320,RP-01320,L,17537,L-17537,Activo,"Alexandre GOMBA","2023-10-20 16:18:21",2023-10-20,,No,,Si
Cond,28543,Cond-28543,RP,20678,RP-20678,L,15476,L-15476,Activo,"Alexandre GOMBA","2023-10-20 16:42:02",2023-10-20,,No,,Si
Cond,17902,Cond-17902,RP,4183,RP-04183,L,5630,L-05630,Activo,"Delgado Alejandro","2023-10-20 17:12:12",2023-05-03,,No,,Si
Cond,13489,Cond-13489,RP,1069,RP-01069,L,1408,L-01408,Activo,"Delgado Alejandro","2023-10-20 17:04:12",2023-05-03,,No,,Si
Cond,21563,Cond-21563,RP,6814,RP-06814,L,9170,L-09170,Activo,"Delgado Alejandro","2023-10-20 17:18:49",2023-05-03,,Si,,No
Cond,27546,Cond-27546,RP,20867,RP-20867,L,3072,L-03072,Activo,"Alexandre GOMBA","2023-10-20 16:24:20",2023-10-20,,Si,,Si
Cond,26335,Cond-26335,,,-,L,10952,L-10952,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:47:54",2023-06-16,,No,9000.0,No
Cond,14987,Cond-14987,RP,2072,RP-02072,L,2903,L-02903,Activo,"Delgado Alejandro","2023-10-20 17:06:51",2023-05-03,,No,,Si
Cond,24781,Cond-24781,,,-,L,3315,L-03315,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:44:20",2023-06-16,,No,20000.0,No
Cond,30679,Cond-30679,RP,20748,RP-20748,L,17225,L-17225,Activo,"Alexandre GOMBA","2023-11-16 16:10:57",2023-11-16,,No,,No
Cond,13782,Cond-13782,RP,1280,RP-01280,L,1705,L-01705,Activo,"Delgado Alejandro","2023-10-20 17:04:47",2023-05-03,,No,,Si
Cond,24372,Cond-24372,,,-,L,1130,L-01130,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:43:23",2023-06-16,,No,751.27,No
Cond,25989,Cond-25989,,,-,L,8986,L-08986,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:47:06",2023-06-16,,No,1000.0,No
Cond,24450,Cond-24450,,,-,L,1546,L-01546,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:43:34",2023-06-16,,No,4500.0,Si
Cond,24232,Cond-24232,,,-,L,288,L-00288,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:43:04",2023-06-16,,No,1600.0,No
Cond,19561,Cond-19561,RP,5279,RP-05279,L,7241,L-07241,Activo,"Delgado Alejandro","2023-10-20 17:14:57",2023-05-03,,No,,Si
Cond,26788,Cond-26788,RP,36,RP-00036,L,18928,L-18928,Activo,"Alexandre GOMBA","2023-10-20 16:10:32",2023-10-20,,Si,,Si
Cond,30036,Cond-30036,RP,364,RP-00364,L,3220,L-03220,Activo,"Alexandre GOMBA","2023-11-16 15:56:14",2023-11-16,,No,,No
Cond,25349,Cond-25349,,,-,L,5803,L-05803,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:45:38",2023-06-16,,No,5000.0,Si
Cond,15451,Cond-15451,RP,2407,RP-02407,L,3340,L-03340,Activo,"Delgado Alejandro","2023-10-20 17:07:39",2023-05-03,,Si,,Si
Cond,27445,Cond-27445,RP,1877,RP-01877,L,17063,L-17063,Activo,"Alexandre GOMBA","2023-10-20 16:22:27",2023-10-20,,No,,Si
Cond,31053,Cond-31053,RP,20719,RP-20719,L,10819,L-10819,Activo,"Alexandre GOMBA","2023-11-16 16:19:54",2023-11-16,,Si,,Si
Cond,25652,Cond-25652,,,-,L,7303,L-07303,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:46:20",2023-06-16,,Si,9500.0,Si
Cond,15816,Cond-15816,RP,2681,RP-02681,L,3663,L-03663,Activo,"Delgado Alejandro","2023-10-20 17:08:25",2023-05-03,,No,,Si
Cond,17018,Cond-17018,RP,3492,RP-03492,L,4821,L-04821,Activo,"Delgado Alejandro","2023-10-20 17:10:34",2023-05-03,,Si,,No
Cond,30752,Cond-30752,RP,20600,RP-20600,L,8023,L-08023,Activo,"Alexandre GOMBA","2023-11-16 16:12:33",2023-11-16,,Si,,No
Cond,12180,Cond-12180,RP,97,RP-00097,L,125,L-00125,Activo,"Delgado Alejandro","2023-10-20 17:01:47",2023-05-03,,Si,,Si
Cond,24578,Cond-24578,,,-,L,2321,L-02321,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:43:51",2023-06-16,,No,13500.0,Si
Cond,27177,Cond-27177,RP,1201,RP-01201,L,17811,L-17811,Activo,"Alexandre GOMBA","2023-10-20 16:17:40",2023-10-20,,No,,Si
Cond,24105,Cond-24105,RP,8554,RP-08554,L,11617,L-11617,Activo,"Delgado Alejandro","2023-10-20 17:23:23",2023-05-03,,No,,No
Cond,25996,Cond-25996,,,-,L,9058,L-09058,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:47:07",2023-06-16,,No,10000.0,Si
Cond,19556,Cond-19556,RP,5275,RP-05275,L,7236,L-07236,Activo,"Delgado Alejandro","2023-10-20 17:14:56",2023-05-03,,No,,Si
Cond,14827,Cond-14827,RP,1970,RP-01970,L,2747,L-02747,Activo,"Delgado Alejandro","2023-10-20 17:06:33",2023-05-03,,Si,,Si
Cond,23425,Cond-23425,RP,8047,RP-08047,L,10952,L-10952,Activo,"Delgado Alejandro","2023-10-20 17:22:13",2023-05-03,,No,,No
Cond,23639,Cond-23639,RP,8203,RP-08203,L,11167,L-11167,Activo,"Delgado Alejandro","2023-10-20 17:22:35",2023-05-03,,No,,Si
Cond,28240,Cond-28240,RP,4179,RP-04179,L,17683,L-17683,Activo,"Alexandre GOMBA","2023-10-20 16:36:38",2023-10-20,,No,,No
Cond,30704,Cond-30704,RP,106,RP-00106,L,7472,L-07472,Activo,"Alexandre GOMBA","2023-11-16 16:11:29",2023-11-16,,Si,,No
Cond,18354,Cond-18354,RP,4494,RP-04494,L,6072,L-06072,Activo,"Delgado Alejandro","2023-10-20 17:12:58",2023-05-03,,No,,Si
Cond,23697,Cond-23697,RP,8248,RP-08248,L,11221,L-11221,Activo,"Delgado Alejandro","2023-10-20 17:22:42",2023-05-03,,No,,Si
Cond,26037,Cond-26037,,,-,L,9240,L-09240,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:47:13",2023-06-16,,No,4000.0,No
Cond,21328,Cond-21328,RP,6627,RP-06627,L,8921,L-08921,Activo,"Delgado Alejandro","2023-10-20 17:18:22",2023-05-03,,Si,,No
Cond,29309,Cond-29309,RP,21177,RP-21177,L,10510,L-10510,Activo,"Alexandre GOMBA","2023-10-20 16:55:37",2023-10-20,,Si,,No
Cond,16989,Cond-16989,RP,3468,RP-03468,L,4795,L-04795,Activo,"Delgado Alejandro","2023-10-20 17:10:30",2023-05-03,,No,,Si
Cond,26620,Cond-26620,RP,19859,RP-19859,L,9376,L-09376,Activo,"Delgado Alejandro","2023-10-20 17:19:24",2023-07-21,,No,,No
Cond,26281,Cond-26281,,,-,L,10684,L-10684,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:47:47",2023-06-16,,No,4050.0,Si
Cond,15627,Cond-15627,RP,2550,RP-02550,L,3492,L-03492,Activo,"Delgado Alejandro","2023-10-20 17:08:05",2023-05-03,,Si,,Si
Cond,17967,Cond-17967,RP,4230,RP-04230,L,5700,L-05700,Activo,"Delgado Alejandro","2023-10-20 17:12:20",2023-05-03,,No,,Si
Cond,31590,Cond-31590,RP,22309,RP-22309,L,5299,L-05299,Activo,"Alexandre GOMBA","2024-01-10 22:24:05",2024-01-10,,Si,,No
Cond,28501,Cond-28501,RP,4981,RP-04981,L,17701,L-17701,Activo,"Alexandre GOMBA","2023-10-20 16:41:17",2023-10-20,,No,,Si
Cond,30662,Cond-30662,RP,20718,RP-20718,L,16130,L-16130,Activo,"Alexandre GOMBA","2023-11-16 16:10:36",2023-11-16,,No,,No
Cond,26903,Cond-26903,RP,19349,RP-19349,L,17708,L-17708,Activo,"Alexandre GOMBA","2023-10-20 16:12:38",2023-10-20,,No,,Si
Cond,28692,Cond-28692,RP,5788,RP-05788,L,18481,L-18481,Activo,"Alexandre GOMBA","2023-10-20 16:44:40",2023-10-20,,Si,,No
Cond,27221,Cond-27221,RP,20623,RP-20623,L,19006,L-19006,Activo,"Alexandre GOMBA","2023-10-20 16:18:30",2023-10-20,,No,,Si
Cond,22581,Cond-22581,RP,7469,RP-07469,L,10123,L-10123,Activo,"Delgado Alejandro","2023-10-20 17:20:41",2023-05-03,,No,,Si
Cond,27351,Cond-27351,RP,1687,RP-01687,L,16863,L-16863,Activo,"Alexandre GOMBA","2023-10-20 16:20:47",2023-10-20,,Si,,Si
Cond,28752,Cond-28752,RP,21102,RP-21102,L,8191,L-08191,Activo,"Alexandre GOMBA","2023-10-20 16:45:46",2023-10-20,,No,,No
Cond,28169,Cond-28169,RP,20989,RP-20989,L,5237,L-05237,Activo,"Alexandre GOMBA","2023-10-20 16:35:24",2023-10-20,,No,,No
Cond,30366,Cond-30366,RP,4376,RP-04376,L,5922,L-05922,Activo,"Alexandre GOMBA","2023-11-16 16:03:56",2023-11-16,,Si,,Si
Cond,27683,Cond-27683,RP,2688,RP-02688,L,17756,L-17756,Activo,"Alexandre GOMBA","2023-10-20 16:26:47",2023-10-20,,No,,Si
Cond,25357,Cond-25357,,,-,L,5849,L-05849,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:45:39",2023-06-16,,No,18000.0,Si
Cond,31543,Cond-31543,RP,23819,RP-23819,L,17787,L-17787,Activo,"Alexandre GOMBA","2024-01-10 22:23:15",2024-01-10,,No,,Si
Cond,28688,Cond-28688,RP,21084,RP-21084,L,19382,L-19382,Activo,"Alexandre GOMBA","2023-10-20 16:44:35",2023-10-20,,Si,,Si
Cond,21376,Cond-21376,RP,6666,RP-06666,L,8960,L-08960,Activo,"Delgado Alejandro","2023-10-20 17:18:28",2023-05-03,,Si,,No
Cond,27632,Cond-27632,RP,2575,RP-02575,L,16866,L-16866,Activo,"Alexandre GOMBA","2023-10-20 16:25:54",2023-10-20,,No,,Si
Cond,22800,Cond-22800,RP,7627,RP-07627,L,10340,L-10340,Activo,"Delgado Alejandro","2023-10-20 17:21:09",2023-05-03,,No,,No
Cond,17547,Cond-17547,RP,3897,RP-03897,L,5311,L-05311,Activo,"Delgado Alejandro","2023-10-20 17:11:31",2023-05-03,,Si,,Si
Cond,18863,Cond-18863,RP,4841,RP-04841,L,6556,L-06556,Activo,"Delgado Alejandro","2023-10-20 17:13:43",2023-05-03,,No,,Si
Cond,31177,Cond-31177,RP,8548,RP-08548,L,17905,L-17905,Activo,"Alexandre GOMBA","2023-11-16 16:22:49",2023-11-16,,No,,No
Cond,29124,Cond-29124,RP,7060,RP-07060,L,18658,L-18658,Activo,"Alexandre GOMBA","2023-10-20 16:52:25",2023-10-20,,No,,Si
Cond,30468,Cond-30468,RP,20748,RP-20748,L,18375,L-18375,Activo,"Alexandre GOMBA","2023-11-16 16:06:20",2023-11-16,,Si,,No
Cond,23723,Cond-23723,RP,8269,RP-08269,L,11246,L-11246,Activo,"Delgado Alejandro","2023-10-20 17:22:45",2023-05-03,,No,,Si
Cond,26806,Cond-26806,RP,74,RP-00074,L,18267,L-18267,Activo,"Alexandre GOMBA","2023-10-20 16:10:51",2023-10-20,,Si,,Si
Cond,25051,Cond-25051,,,-,L,4527,L-04527,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:44:57",2023-06-16,,Si,1450.0,Si
Cond,14742,Cond-14742,RP,1896,RP-01896,L,2681,L-02681,Activo,"Delgado Alejandro","2023-10-20 17:06:22",2023-05-03,,Si,,Si
Cond,19019,Cond-19019,RP,4940,RP-04940,L,6711,L-06711,Activo,"Delgado Alejandro","2023-10-20 17:14:02",2023-05-03,,No,,Si
Cond,29950,Cond-29950,RP,20729,RP-20729,L,2543,L-02543,Activo,"Alexandre GOMBA","2023-11-16 15:54:21",2023-11-16,,No,,Si
Cond,32008,Cond-32008,RP,23801,RP-23801,L,19627,L-19627,Activo,"Alexandre GOMBA","2024-01-18 23:16:11",2024-01-18,,No,,
Cond,17150,Cond-17150,RP,3599,RP-03599,L,4950,L-04950,Activo,"Delgado Alejandro","2023-10-20 17:10:49",2023-05-03,,Si,,Si
Cond,23484,Cond-23484,RP,8093,RP-08093,L,11011,L-11011,Activo,"Delgado Alejandro","2023-10-20 17:22:18",2023-05-03,,No,,No
Cond,30334,Cond-30334,RP,20600,RP-20600,L,5551,L-05551,Activo,"Alexandre GOMBA","2023-11-16 16:03:12",2023-11-16,,Si,,No
Cond,27882,Cond-27882,RP,20934,RP-20934,L,18398,L-18398,Activo,"Alexandre GOMBA","2023-10-20 16:30:17",2023-10-20,,No,,Si
Cond,12074,Cond-12074,RP,19,RP-00019,L,21,L-00021,Activo,"Delgado Alejandro","2023-10-20 17:01:37",2023-05-03,,No,,Si
Cond,15196,Cond-15196,RP,2216,RP-02216,L,3106,L-03106,Activo,"Delgado Alejandro","2023-10-20 17:07:11",2023-05-03,,No,,Si
Cond,29174,Cond-29174,RP,21148,RP-21148,L,9699,L-09699,Activo,"Alexandre GOMBA","2023-10-20 16:53:16",2023-10-20,,No,,Si
Cond,14131,Cond-14131,RP,1519,RP-01519,L,2064,L-02064,Activo,"Delgado Alejandro","2023-10-20 17:05:24",2023-05-03,,No,,Si
Cond,16920,Cond-16920,RP,3415,RP-03415,L,4731,L-04731,Activo,"Delgado Alejandro","2024-01-25 12:24:29",2023-05-03,2024-01-01,No,3500.0,Si
Cond,26252,Cond-26252,,,-,L,10428,L-10428,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:47:43",2023-06-16,,No,2000.0,No
Cond,26247,Cond-26247,,,-,L,10417,L-10417,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:47:42",2023-06-16,,Si,4200.0,No
Cond,31090,Cond-31090,RP,8030,RP-08030,L,10913,L-10913,Activo,"Alexandre GOMBA","2023-11-16 16:20:42",2023-11-16,,Si,,Si
Cond,23990,Cond-23990,RP,8467,RP-08467,L,11511,L-11511,Activo,"Delgado Alejandro","2023-10-20 17:23:10",2023-05-03,,No,,Si
Cond,28516,Cond-28516,RP,21048,RP-21048,L,6878,L-06878,Activo,"Alexandre GOMBA","2023-10-20 16:41:33",2023-10-20,,No,,Si
Cond,27618,Cond-27618,RP,20886,RP-20886,L,19343,L-19343,Activo,"Alexandre GOMBA","2023-10-20 16:25:39",2023-10-20,,Si,,Si
Cond,20484,Cond-20484,RP,6001,RP-06001,L,8122,L-08122,Activo,"Delgado Alejandro","2023-10-20 17:16:43",2023-05-03,,Si,,No
Cond,14495,Cond-14495,RP,1734,RP-01734,L,2444,L-02444,Activo,"Delgado Alejandro","2023-10-20 17:05:59",2023-05-03,,No,,No
Cond,12964,Cond-12964,RP,661,RP-00661,L,862,L-00862,Activo,"Delgado Alejandro","2023-10-20 17:03:14",2023-05-03,,No,,Si
Cond,14004,Cond-14004,RP,1421,RP-01421,L,1929,L-01929,Activo,"Delgado Alejandro","2023-10-20 17:05:09",2023-05-03,,No,,Si
Cond,19288,Cond-19288,RP,5112,RP-05112,L,6975,L-06975,Activo,"Delgado Alejandro","2023-10-20 17:14:30",2023-05-03,,No,,Si
Cond,26290,Cond-26290,,,-,L,10784,L-10784,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:47:48",2023-06-16,,No,8000.0,No
Cond,28883,Cond-28883,RP,6401,RP-06401,L,17727,L-17727,Activo,"Alexandre GOMBA","2023-10-20 16:48:06",2023-10-20,,Si,,Si
Cond,17036,Cond-17036,RP,3506,RP-03506,L,4839,L-04839,Activo,"Delgado Alejandro","2023-10-20 17:10:36",2023-05-03,,No,,Si
Cond,24406,Cond-24406,,,-,L,1292,L-01292,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:43:28",2023-06-16,,No,11964.72,Si
Cond,31154,Cond-31154,RP,20982,RP-20982,L,11357,L-11357,Activo,"Alexandre GOMBA","2023-11-16 16:22:17",2023-11-16,,Si,,No
Cond,25452,Cond-25452,,,-,L,6227,L-06227,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:45:52",2023-06-16,,Si,7212.15,Si
Cond,31597,Cond-31597,RP,22408,RP-22408,L,5666,L-05666,Activo,"Alexandre GOMBA","2024-01-10 22:24:13",2024-01-10,,No,,Si
Cond,24187,Cond-24187,,,-,L,118,L-00118,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:42:58",2023-06-16,,Si,6000.0,Si
Cond,15545,Cond-15545,RP,2488,RP-02488,L,3417,L-03417,Activo,"Delgado Alejandro","2023-10-20 17:07:53",2023-05-03,,Si,,No
Cond,13308,Cond-13308,RP,945,RP-00945,L,1232,L-01232,Activo,"Delgado Alejandro","2023-10-20 17:03:54",2023-05-03,,Si,,No
Cond,22846,Cond-22846,RP,7668,RP-07668,L,10385,L-10385,Activo,"Delgado Alejandro","2023-10-20 17:21:15",2023-05-03,,Si,,Si
Cond,28499,Cond-28499,RP,4973,RP-04973,L,18558,L-18558,Activo,"Alexandre GOMBA","2023-10-20 16:41:15",2023-10-20,,No,,Si
Cond,29035,Cond-29035,RP,19416,RP-19416,L,9177,L-09177,Activo,"Alexandre GOMBA","2023-10-20 16:50:49",2023-10-20,,Si,,No
Cond,17931,Cond-17931,RP,4208,RP-04208,L,5660,L-05660,Activo,"Delgado Alejandro","2023-10-20 17:12:16",2023-05-03,,Si,,Si
Cond,12381,Cond-12381,RP,269,RP-00269,L,302,L-00302,Activo,"Delgado Alejandro","2023-10-20 17:02:18",2023-05-03,,No,,Si
Cond,17396,Cond-17396,RP,3780,RP-03780,L,5180,L-05180,Activo,"Delgado Alejandro","2023-10-20 17:11:12",2023-05-03,,No,,Si
Cond,19441,Cond-19441,RP,5200,RP-05200,L,7120,L-07120,Activo,"Delgado Alejandro","2023-10-20 17:14:45",2023-05-03,,Si,,Si
Cond,31618,Cond-31618,RP,23833,RP-23833,L,15387,L-15387,Activo,"Alexandre GOMBA","2024-01-10 22:24:35",2024-01-10,,No,,No
Cond,26714,Cond-26714,RP,20485,RP-20485,L,11858,L-11858,Activo,"Oscar Camps Solaesa","2023-10-20 17:19:53",2023-08-03,,No,,Si
Cond,24270,Cond-24270,,,-,L,502,L-00502,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:43:09",2023-06-16,,No,4900.0,No
Cond,25786,Cond-25786,,,-,L,8001,L-08001,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:46:38",2023-06-16,,No,10000.0,No
Cond,28698,Cond-28698,RP,5867,RP-05867,L,16506,L-16506,Activo,"Alexandre GOMBA","2023-10-20 16:44:46",2023-10-20,,Si,,Si
Cond,30509,Cond-30509,RP,364,RP-00364,L,6582,L-06582,Activo,"Alexandre GOMBA","2023-11-16 16:07:14",2023-11-16,,No,,Si
Cond,21075,Cond-21075,RP,6444,RP-06444,L,8691,L-08691,Activo,"Delgado Alejandro","2023-10-20 17:17:51",2023-05-03,,Si,,Si
Cond,25770,Cond-25770,,,-,L,7909,L-07909,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:46:36",2023-06-16,,Si,1520.91,No
Cond,29114,Cond-29114,RP,7052,RP-07052,L,18064,L-18064,Activo,"Alexandre GOMBA","2023-10-20 16:52:14",2023-10-20,,Si,,Si
Cond,13598,Cond-13598,RP,1157,RP-01157,L,1521,L-01521,Activo,"Delgado Alejandro","2023-10-20 17:04:26",2023-05-03,,No,,Si
