"WO - ID - prefix","WO - ID - number","WO - ID","ID Solicitud de Acceso - prefix","ID Solicitud de Acceso - number","ID Solicitud de Acceso","ID Site de trabajo - prefix","ID Site de trabajo - number","ID Site de trabajo","ID Site de trabajo (Descargas Baterias) - prefix","ID Site de trabajo (Descargas Baterias) - number","ID Site de trabajo (Descargas Baterias)",Solicitante,Estado,"Fecha de creaciÃ³n","Ultimo cambio",TÃ­tulo,"DescripciÃ³n del Trabajo",Tipo,"Â¿Impacto en el servicio?","Fecha de inicio del impacto del servicio","Fecha de finalizaciÃ³n del impacto del servicio","Fecha ejecuciÃ³n","Estado Cierre","ID Ocean","Fecha prÃ³xima revisiÃ³n","ID de emplazamiento - prefix","ID de emplazamiento - number","ID de emplazamiento","Trabajo completo","Trabajo realizado","Fin de trabajo (previsto)","Fin del trabajo","Inicio de obra","Inicio de obra (previsto)","Reconocimiento requerido","No empezar antes","coordenadas - Latitude - WGS 84","coordenadas - Longitude - WGS 84","coordenadas - Elevation",RazÃ³n,"Trabajo realizado","Trabajo por hacer","PrÃ³xima visita preventiva en","PrÃ³xima visita PM","Â¿Se requiere acceso al sitio?",Dominio,"Fecha de inicio prevista","Fecha de finalizaciÃ³n prevista"
WO,921,WO-921,,,-,,,,SPA-LE,1718,SPA-LE01718,"Delgado Alejandro",Cerrado,"2020-06-23 00:00:00","2023-09-07 20:16:12",Otros,,"Revision (MTO)",,,,,,,,LO,3474,LO-003474,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2414,WO-2414,,,-,,,,SPA-CU,8319,SPA-CU08319,"System Administrator",Cerrado,"2023-11-14 18:42:37","2023-11-15 12:21:33","2112305211267_CU8319-REVISION__MTO_-12-03-2019.PDF","2112305211267_CU8319-REVISION__MTO_-12-03-2019.PDF","Revision (MTO)",NO,,,,,,,LO,1979,LO-001979,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2402,WO-2402,,,-,,,,SPA-CU,8474,SPA-CU08474,"System Administrator",Cerrado,"2023-11-14 18:42:20","2023-11-15 12:06:20","2112305118902_CU8474-REVISION__MTO_-12-03-2019.PDF","2112305118902_CU8474-REVISION__MTO_-12-03-2019.PDF","Revision (MTO)",NO,,,,,,,LO,2004,LO-002004,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3813,WO-3813,,,-,,,,,,,"Maria HERNANDO",Cerrado,"2024-01-11 20:29:22","2024-01-11 20:29:22","WO SM","WO SM",Normal,NO,,,,,,,,,-,false,,,,,,false,2024-01-11,,,,,,,,,,,,
WO,3671,WO-3671,,,-,,,,SPA-BU,4340,SPA-BU04340,"System Administrator",Cerrado,"2023-11-14 19:11:33","2023-11-15 12:22:55","1608293727603_BU4340-CON_DEFECTOS.PDF","1608293727603_BU4340-CON_DEFECTOS.PDF","Revision (MTO)",NO,,,,,,,LO,744,LO-000744,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2469,WO-2469,,,-,,,,SPA-AB,6350,SPA-AB06350,"System Administrator",Cerrado,"2023-11-14 18:43:59","2023-11-15 12:06:48","2112305932255_AB6350-REVISION__MTO_-21-05-2020.DOC","2112305932255_AB6350-REVISION__MTO_-21-05-2020.DOC","Revision (MTO)",NO,,,,,,,LO,74,LO-000074,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1751,WO-1751,,,-,,,,SPA-BU,4122,SPA-BU04122,"Delgado Alejandro",Cerrado,,"2023-09-07 20:18:49",Otros,,"Revision (MTO)",,,,,,,,LO,641,LO-000641,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1935,WO-1935,,,-,,,,SPA-AB,6411,SPA-AB06411,"System Administrator",Cerrado,"2023-11-14 18:31:09","2023-11-15 12:17:33","2610245924618_AB6411_VILLARROBLEDO_CERTIFICADO_FAVORABLE_2021.PDF","2610245924618_AB6411_VILLARROBLEDO_CERTIFICADO_FAVORABLE_2021.PDF","Inspecciones (OCA)",NO,,,,,,10.03.2024,LO,84,LO-000084,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2224,WO-2224,,,-,,,,SPA-VA,2217,SPA-VA02217,"System Administrator",Cerrado,"2023-11-14 18:38:06","2023-11-15 12:22:31","2112303320363_VA2217-REVISION__MTO_-08-10-2019.PDF","2112303320363_VA2217-REVISION__MTO_-08-10-2019.PDF","Revision (MTO)",NO,,,,,,,LO,7060,LO-007060,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2292,WO-2292,,,-,,,,SPA-LE,1661,SPA-LE01661,"System Administrator",Cerrado,"2023-11-14 18:39:43","2023-11-15 12:22:53","2112304222566_LE1661-REVISION__MTO_-10-06-2019.PDF","2112304222566_LE1661-REVISION__MTO_-10-06-2019.PDF","Revision (MTO)",NO,,,,,,,LO,3458,LO-003458,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,77,WO-077,,,-,,,,SPA-HU,7207,SPA-HU07207,"Delgado Alejandro",Cerrado,"2019-06-14 00:00:00","2023-09-07 20:13:32",Otros,,"Revision (MTO)",,,,,,,,LO,2885,LO-002885,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1377,WO-1377,,,-,,,,SPA-VA,2288,SPA-VA02288,"Delgado Alejandro",Cerrado,,"2023-09-07 20:17:39",Otros,,"Revision (MTO)",,,,,,,,LO,7100,LO-007100,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2746,WO-2746,,,-,,,,SPA-ZA,6985,SPA-ZA06985,"System Administrator",Cerrado,"2023-11-14 18:50:16","2023-11-15 12:06:28","2112342325318_ZA6985-INSPECCION__OCA_-14-09-2020.PDF","2112342325318_ZA6985-INSPECCION__OCA_-14-09-2020.PDF","Inspecciones (OCA)",NO,,,,,,14.09.2023,LO,7653,LO-007653,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2982,WO-2982,,,-,,,,SPA-JX,7917,SPA-JX07917,"System Administrator",Cerrado,"2023-11-14 18:55:47","2023-11-15 12:19:36","2211272424540_REVISION_ANUAL_CT_JX7917_2021.PDF","2211272424540_REVISION_ANUAL_CT_JX7917_2021.PDF","Revision (MTO)",NO,,,,,,,LO,3295,LO-003295,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,128,WO-128,,,-,,,,SPA-SG,9157,SPA-SG09157,"Delgado Alejandro",Cerrado,,"2023-09-07 20:13:42",Otros,,"Revision (MTO)",,,,,,,,LO,6054,LO-006054,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1678,WO-1678,,,-,,,,SPA-TO,532,SPA-TO00532,"Delgado Alejandro",Cerrado,,"2023-09-07 20:18:35",Otros,,"Revision (MTO)",,,,,,,,LO,6737,LO-006737,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2598,WO-2598,,,-,,,,SPA-AV,8504,SPA-AV08504,"System Administrator",Cerrado,"2023-11-14 18:46:55","2023-11-15 12:05:19","2112311732018_AV8504-INSPECCION__OCA_-12-10-2020.PDF","2112311732018_AV8504-INSPECCION__OCA_-12-10-2020.PDF","Inspecciones (OCA)",NO,,,,,,12.10.2023,LO,172,LO-000172,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3051,WO-3051,,,-,,,,SPA-LE,1743,SPA-LE01743,"System Administrator",Cerrado,"2023-11-14 18:57:19","2023-11-15 12:07:32","0412043919895_LE1743-REVISION__MTO_-24062015.PDF","0412043919895_LE1743-REVISION__MTO_-24062015.PDF","Revision (MTO)",NO,,,,,,,LO,3489,LO-003489,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1363,WO-1363,,,-,,,,SPA-VA,2148,SPA-VA02148,"Delgado Alejandro",Cerrado,,"2023-09-07 20:17:36",Otros,,"Revision (MTO)",,,,,,,,LO,7014,LO-007014,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2123,WO-2123,,,-,,,,SPA-ZA,6946,SPA-ZA06946,"System Administrator",Cerrado,"2023-11-14 18:35:41","2023-11-15 12:16:26","2112302421080_ZA6946-REVISION__MTO_-24-07-2018.PDF","2112302421080_ZA6946-REVISION__MTO_-24-07-2018.PDF","Revision (MTO)",NO,,,,,,,LO,7638,LO-007638,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3576,WO-3576,,,-,,,,SPA-CU,8400,SPA-CU08400,"System Administrator",Cerrado,"2023-11-14 19:09:21","2023-11-15 12:06:09","0311464711465_CU8400-REV__MTO_09-09-2022.PDF","0311464711465_CU8400-REV__MTO_09-09-2022.PDF","Revision (MTO)",NO,,,,,,,LO,1990,LO-001990,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2994,WO-2994,,,-,,,,,,,"System Administrator",Cerrado,"2023-11-14 18:56:04","2023-11-15 12:24:20","220949353162_REVISION_ANUAL_CT_BA0368_2021.PDF","220949353162_REVISION_ANUAL_CT_BA0368_2021.PDF","Revision (MTO)",NO,,,,,,,,,-,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2869,WO-2869,,,-,,,,SPA-LO,512,SPA-LO00512,"System Administrator",Cerrado,"2023-11-14 18:53:10","2023-11-15 12:18:03",041023463230_LO0512.PDF,041023463230_LO0512.PDF,"Revision (MTO)",NO,,,,,,,LO,3539,LO-003539,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1107,WO-1107,,,-,,,,SPA-LE,1501,SPA-LE01501,"Delgado Alejandro",Cerrado,"2022-03-28 15:41:00","2023-09-07 20:16:47","Parte incidencia",,"Revision (MTO)",,,,,,,,LO,3437,LO-003437,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2736,WO-2736,,,-,,,,SPA-LE,921,SPA-LE00921,"System Administrator",Cerrado,"2023-11-14 18:50:02","2023-11-15 12:15:42","2112312715144_LE0921-REVISION__MTO_-26-06-2020.PDF","2112312715144_LE0921-REVISION__MTO_-26-06-2020.PDF","Revision (MTO)",NO,,,,,,,LO,3423,LO-003423,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,430,WO-430,,,-,,,,SPA-GU,9134,SPA-GU09134,"Delgado Alejandro",Cerrado,"2019-03-06 00:00:00","2023-09-07 20:14:39",Otros,,"Revision (MTO)",,,,,,,,LO,2769,LO-002769,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,896,WO-896,,,-,,,,SPA-HX,9481,SPA-HX09481,"Delgado Alejandro",Cerrado,"2020-12-21 00:00:00","2023-09-07 20:16:07",Otros,,"Revision (MTO)",,,,,,,,LO,2934,LO-002934,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,3097,WO-3097,,,-,,,,SPA-CU,8316,SPA-CU08316,"System Administrator",Cerrado,"2023-11-14 18:58:15","2023-11-15 12:11:14",0913443229547_CU8316.PDF,0913443229547_CU8316.PDF,"Inspecciones (OCA)",NO,,,,,,02.08.2024,LO,1978,LO-001978,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3387,WO-3387,,,-,,,,SPA-TO,32,SPA-TO00032,"System Administrator",Cerrado,"2023-11-14 19:04:59","2023-11-15 12:11:21","1914074726254_TO0032-TOTEM.PDF","1914074726254_TO0032-TOTEM.PDF","Revision (MTO)",NO,,,,,,,LO,6643,LO-006643,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3784,WO-3784,,,-,,,,SPA-CX,3053,SPA-CX03053,"System Administrator",Cerrado,"2023-11-14 19:14:16","2023-11-15 12:23:11","2609450627687_PARTE_INCIDENCIA.PDF","2609450627687_PARTE_INCIDENCIA.PDF","Revision (MTO)",NO,,,,,,,LO,2276,LO-002276,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2085,WO-2085,,,-,,,,SPA-MU,75,SPA-MU00075,"System Administrator",Cerrado,"2023-11-14 18:34:44","2023-11-15 12:25:09","211230101550_MU0075-REVISION__MTO_-20-08-2019.DOC","211230101550_MU0075-REVISION__MTO_-20-08-2019.DOC","Revision (MTO)",NO,,,,,,,LO,4054,LO-004054,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2012,WO-2012,,,-,,,,SPA-TO,26,SPA-TO00026,"System Administrator",Cerrado,"2023-11-14 18:33:01","2023-11-15 12:11:37","21123001241_TO0026-INSPECCION__OCA_-15-05-2019.PDF","21123001241_TO0026-INSPECCION__OCA_-15-05-2019.PDF","Inspecciones (OCA)",NO,,,,,,15.05.2022,LO,6641,LO-006641,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3224,WO-3224,,,-,,,,SPA-BI,634,SPA-BI00634,"System Administrator",Cerrado,"2023-11-14 19:01:14","2023-11-15 12:12:09","0114182632018_PARTE_DE_INCIDENCIA.PDF","0114182632018_PARTE_DE_INCIDENCIA.PDF","Revision (MTO)",NO,,,,,,,LO,562,LO-000562,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1850,WO-1850,,,-,,,,SPA-VA,2283,SPA-VA02283,"Delgado Alejandro",Cerrado,,"2023-09-07 20:19:08",Otros,,"Revision (MTO)",,,,,,,,LO,7098,LO-007098,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1039,WO-1039,,,-,,,,SPA-VX,918,SPA-VX00918,"Delgado Alejandro",Cerrado,"2021-05-13 19:51:00","2023-09-07 20:16:34","RevisiÃ³n MTO",,"Revision (MTO)",,,,,,,,LO,7390,LO-007390,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,470,WO-470,,,-,,,,SPA-LE,991,SPA-LE00991,"Delgado Alejandro",Cerrado,"2019-06-10 00:00:00","2023-09-07 20:14:47",Otros,,"Revision (MTO)",,,,,,,,LO,3428,LO-003428,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,982,WO-982,,,-,,,,SPA-SG,9403,SPA-SG09403,"Delgado Alejandro",Cerrado,"2020-09-15 00:00:00","2023-09-07 20:16:23",Otros,,"Revision (MTO)",,,,,,,,LO,6080,LO-006080,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,123,WO-123,,,-,,,,SPA-SE,1330,SPA-SE01330,"Delgado Alejandro",Cerrado,"2019-09-10 00:00:00","2023-09-07 20:13:41",Otros,,"Revision (MTO)",,,,,,,,LO,5965,LO-005965,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2850,WO-2850,,,-,,,,SPA-CS,36,SPA-CS00036,"System Administrator",Cerrado,"2023-11-14 18:52:43","2023-11-15 12:19:48","1319415029963_CS0036_INFORME_REVISION_LA_LLOSA_2021.PDF","1319415029963_CS0036_INFORME_REVISION_LA_LLOSA_2021.PDF","Revision (MTO)",NO,,,,,,,LO,1847,LO-001847,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2347,WO-2347,,,-,,,,SPA-TO,72,SPA-TO00072,"System Administrator",Cerrado,"2023-11-14 18:41:02","2023-11-15 12:24:37","2112304723699_TO0072-REVISION__MTO_-04-02-2019.PDF","2112304723699_TO0072-REVISION__MTO_-04-02-2019.PDF","Revision (MTO)",NO,,,,,,,LO,6660,LO-006660,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,340,WO-340,,,-,,,,SPA-SO,9921,SPA-SO09921,"Delgado Alejandro",Cerrado,"2019-07-10 00:00:00","2023-09-07 20:14:22",Otros,,"Revision (MTO)",,,,,,,,LO,6167,LO-006167,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1481,WO-1481,,,-,,,,SPA-GU,9116,SPA-GU09116,"Delgado Alejandro",Cerrado,,"2023-09-07 20:17:58",Otros,,"Revision (MTO)",,,,,,,,LO,2762,LO-002762,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2444,WO-2444,,,-,,,,SPA-GU,49,SPA-GU00049,"System Administrator",Cerrado,"2023-11-14 18:43:21","2023-11-15 12:06:22","2112305419662_GU0049-REVISION__MTO_-06-03-2019.PDF","2112305419662_GU0049-REVISION__MTO_-06-03-2019.PDF","Revision (MTO)",NO,,,,,,,LO,2743,LO-002743,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3828,WO-3828,SAR,69,SAR-000069,SPA-ZX,1005,SPA-ZX01005,,,,"Roberto Martin Martin",Abierto,"2024-01-12 10:05:52","2024-01-12 10:05:55","Prueba NOC 3","Prueba NOC 3",Refuerzos,NO,,,,,,,,,-,false,,,,,,false,2024-01-12,,,,,,,,,,,,
WO,3812,WO-3812,,,-,,,,,,,"Maria HERNANDO",Cerrado,"2024-01-11 20:20:28","2024-01-11 20:20:28","WO SM","WO SM",Normal,NO,,,,,,,,,-,false,,,,,,false,2024-01-11,,,,,,,,,,,,
WO,3054,WO-3054,,,-,,,,,,,"System Administrator",Cerrado,"2023-11-14 18:57:23","2023-11-15 12:12:18","0412043912382_LE1742-INSPECCION__OCA_-07-08-2017.PDF","0412043912382_LE1742-INSPECCION__OCA_-07-08-2017.PDF","Inspecciones (OCA)",NO,,,,,,07.08.2020,,,-,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3255,WO-3255,,,-,,,,SPA-LE,1676,SPA-LE01676,"System Administrator",Cerrado,"2023-11-14 19:01:56","2023-11-15 12:14:39",140915147465_LE1676.PDF,140915147465_LE1676.PDF,"Revision (MTO)",NO,,,,,,,LO,3463,LO-003463,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2327,WO-2327,,,-,,,,SPA-MX,3104,SPA-MX03104,"System Administrator",Cerrado,"2023-11-14 18:40:33","2023-11-15 12:24:26","21123044893_MX3104-REVISION__MTO_-04-02-2019.PDF","21123044893_MX3104-REVISION__MTO_-04-02-2019.PDF","Revision (MTO)",NO,,,,,,,LO,4691,LO-004691,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,698,WO-698,,,-,,,,SPA-LE,1713,SPA-LE01713,"Delgado Alejandro",Cerrado,"2020-08-11 00:00:00","2023-09-07 20:15:30",Otros,,"Revision (MTO)",,,,,,,,LO,3470,LO-003470,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,710,WO-710,,,-,,,,SPA-LE,1743,SPA-LE01743,"Delgado Alejandro",Cerrado,"2020-08-10 00:00:00","2023-09-07 20:15:33",Otros,,"Revision (MTO)",,,,,,,,LO,3489,LO-003489,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2164,WO-2164,,,-,,,,SPA-BU,4235,SPA-BU04235,"System Administrator",Cerrado,"2023-11-14 18:36:41","2023-11-15 12:10:13","211230263335_BU4235-REVISION__MTO_-08-08-2019.PDF","211230263335_BU4235-REVISION__MTO_-08-08-2019.PDF","Revision (MTO)",NO,,,,,,,LO,703,LO-000703,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3080,WO-3080,,,-,,,,SPA-SA,5736,SPA-SA05736,"System Administrator",Cerrado,"2023-11-14 18:57:52","2023-11-15 12:24:42","281256316381_SA5736-DESFAVORABLE.PDF","281256316381_SA5736-DESFAVORABLE.PDF","Inspecciones (OCA)",NO,,,,,,09.11.2025,LO,5705,LO-005705,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2898,WO-2898,,,-,,,,SPA-AV,8433,SPA-AV08433,"System Administrator",Cerrado,"2023-11-14 18:53:50","2023-11-15 12:22:47",0810440515585_AV8433.PDF,0810440515585_AV8433.PDF,"Revision (MTO)",NO,,,,,,,LO,148,LO-000148,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2798,WO-2798,,,-,,,,SPA-SG,9124,SPA-SG09124,"System Administrator",Cerrado,"2023-11-14 18:51:28","2023-11-15 12:22:52","2112342726919_SG9124-INSPECCION__OCA_-16-09-2020.PDF","2112342726919_SG9124-INSPECCION__OCA_-16-09-2020.PDF","Inspecciones (OCA)",NO,,,,,,16.09.2023,LO,6042,LO-006042,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3673,WO-3673,,,-,,,,SPA-BU,4178,SPA-BU04178,"System Administrator",Cerrado,"2023-11-14 19:11:36","2023-11-15 12:07:04","1608330624497_BU4178-CON_DEFECTOS.PDF","1608330624497_BU4178-CON_DEFECTOS.PDF","Revision (MTO)",NO,,,,,,,LO,677,LO-000677,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,321,WO-321,,,-,,,,SPA-SG,9301,SPA-SG09301,"Delgado Alejandro",Cerrado,"2019-08-08 00:00:00","2023-09-07 20:14:19",Otros,,"Revision (MTO)",,,,,,,,LO,6072,LO-006072,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2060,WO-2060,,,-,,,,SPA-ZX,374,SPA-ZX00374,"System Administrator",Cerrado,"2023-11-14 18:34:09","2023-11-15 12:10:12","2112300422214_ZX0374-INSPECCION__OCA_-15-06-2019.PDF","2112300422214_ZX0374-INSPECCION__OCA_-15-06-2019.PDF","Inspecciones (OCA)",NO,,,,,,15.06.2022,LO,7759,LO-007759,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,59,WO-059,,,-,,,,SPA-CO,6710,SPA-CO06710,"Delgado Alejandro",Cerrado,"2021-11-22 12:59:00","2023-09-07 20:13:28","InspecciÃ³n OCA",,"Inspecciones (OCA)",,,,,,,,LO,1597,LO-001597,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,3581,WO-3581,,,-,,,,SPA-MA,2854,SPA-MA02854,"System Administrator",Cerrado,"2023-11-14 19:09:28","2023-11-15 12:16:52","3010002212207_MA2654-REVISION__MTO_-22-08-2022.PDF","3010002212207_MA2654-REVISION__MTO_-22-08-2022.PDF","Revision (MTO)",NO,,,,,,,LO,3910,LO-003910,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2460,WO-2460,,,-,,,,SPA-PO,6057,SPA-PO06057,"System Administrator",Cerrado,"2023-11-14 18:43:46","2023-11-15 12:24:57","211230572138_PO6057-REVISION__MTO_-04-06-2019.PDF","211230572138_PO6057-REVISION__MTO_-04-06-2019.PDF","Revision (MTO)",NO,,,,,,,LO,5514,LO-005514,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,737,WO-737,,,-,,,,SPA-OR,9724,SPA-OR09724,"Delgado Alejandro",Cerrado,"2020-04-20 00:00:00","2023-09-07 20:15:38",Otros,,"Revision (MTO)",,,,,,,,LO,5173,LO-005173,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,3798,WO-3798,,,-,,,,,,,"Jose manuel  Rodriguez rodriguez",Cerrado,"2024-01-09 09:41:08","2024-01-09 10:48:03",PRUEBA,"Desmontaje Equipos",Infraestructura,NO,"2024-01-09 00:00:00","2024-01-09 00:00:00",,,,,,,-,false,,,,,,false,2024-01-09,,,,,,,,,,,,
WO,2710,WO-2710,,,-,,,,SPA-BU,4155,SPA-BU04155,"System Administrator",Cerrado,"2023-11-14 18:49:27","2023-11-15 12:13:55","2112312522045_BU4155-INCIDENCIA-18-11-2020.PDF","2112312522045_BU4155-INCIDENCIA-18-11-2020.PDF","Revision (MTO)",NO,,,,,,,LO,664,LO-000664,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,107,WO-107,,,-,,,,SPA-MU,75,SPA-MU00075,"Delgado Alejandro",Cerrado,"2019-08-20 00:00:00","2023-09-07 20:13:38",Otros,,"Revision (MTO)",,,,,,,,LO,4054,LO-004054,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2258,WO-2258,,,-,,,,SPA-CO,6835,SPA-CO06835,"System Administrator",Cerrado,"2023-11-14 18:38:53","2023-11-15 12:05:38","2112303821901_CO6835-REVISION__MTO_-20-02-2020.PDF","2112303821901_CO6835-REVISION__MTO_-20-02-2020.PDF","Revision (MTO)",NO,,,,,,,LO,1609,LO-001609,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3170,WO-3170,,,-,,,,SPA-SG,9306,SPA-SG09306,"System Administrator",Cerrado,"2023-11-14 18:59:57","2023-11-15 12:20:46","1409531720357_SG9306-CON_DEFECTOS.PDF","1409531720357_SG9306-CON_DEFECTOS.PDF","Revision (MTO)",NO,,,,,,,LO,6077,LO-006077,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3456,WO-3456,,,-,,,,SPA-TO,14,SPA-TO00014,"System Administrator",Cerrado,"2023-11-14 19:06:36","2023-11-15 12:21:56","151422118724_TO00014-REV__MTO_20-06-2022.PDF","151422118724_TO00014-REV__MTO_20-06-2022.PDF","Revision (MTO)",NO,,,,,,,LO,6635,LO-006635,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2671,WO-2671,,,-,,,,SPA-BU,4235,SPA-BU04235,"System Administrator",Cerrado,"2023-11-14 18:48:34","2023-11-15 12:16:52","2112312227892_BU4235-INSPECCION__OCA_-13-10-2020.PDF","2112312227892_BU4235-INSPECCION__OCA_-13-10-2020.PDF","Inspecciones (OCA)",NO,,,,,,13.10.2023,LO,703,LO-000703,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1573,WO-1573,,,-,,,,SPA-OR,8985,SPA-OR08985,"Delgado Alejandro",Cerrado,,"2023-09-07 20:18:15",Otros,,"Revision (MTO)",,,,,,,,LO,5130,LO-005130,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2774,WO-2774,,,-,,,,SPA-VA,2179,SPA-VA02179,"System Administrator",Cerrado,"2023-11-14 18:50:55","2023-11-15 12:17:07","211234262047_VA2179-INSPECCION__OCA_-03-10-2020.PDF","211234262047_VA2179-INSPECCION__OCA_-03-10-2020.PDF","Inspecciones (OCA)",NO,,,,,,03.10.2023,LO,7034,LO-007034,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1699,WO-1699,,,-,,,,SPA-TO,115,SPA-TO00115,"Delgado Alejandro",Cerrado,"2022-07-18 12:31:00","2023-09-07 20:18:39","InspecciÃ³n OCA",,"Inspecciones (OCA)",,,,,,,,LO,6681,LO-006681,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1102,WO-1102,,,-,,,,SPA-CX,427,SPA-CX00427,"Delgado Alejandro",Cerrado,"2021-12-10 08:44:00","2023-09-07 20:16:46","Parte incidencia",,"Revision (MTO)",,,,,,,,LO,2135,LO-002135,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2762,WO-2762,,,-,,,,SPA-SO,9832,SPA-SO09832,"System Administrator",Cerrado,"2023-11-14 18:50:38","2023-11-15 12:18:20","2112342517981_SO9832-INSPECCION__OCA_-18-08-2020.PDF","2112342517981_SO9832-INSPECCION__OCA_-18-08-2020.PDF","Inspecciones (OCA)",NO,,,,,,18.08.2023,LO,6146,LO-006146,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,151,WO-151,,,-,,,,SPA-TE,8,SPA-TE00008,"Delgado Alejandro",Cerrado,"2020-02-27 00:00:00","2023-09-07 20:13:46",Otros,,"Revision (MTO)",,,,,,,,LO,6398,LO-006398,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2720,WO-2720,,,-,,,,SPA-JX,8020,SPA-JX08020,"System Administrator",Cerrado,"2023-11-14 18:49:40","2023-11-15 12:08:30","2112312629007_JX8020-INSPECCION__OCA_-15-10-2020.PDF","2112312629007_JX8020-INSPECCION__OCA_-15-10-2020.PDF","Inspecciones (OCA)",NO,,,,,,15.10.2023,LO,3311,LO-003311,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3004,WO-3004,,,-,,,,SPA-MX,3304,SPA-MX03304,"System Administrator",Cerrado,"2023-11-14 18:56:16","2023-11-15 12:17:02",2110273329681_MX3304.PDF,2110273329681_MX3304.PDF,"Inspecciones (OCA)",NO,,,,,,20.10.2024,LO,4698,LO-004698,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,229,WO-229,,,-,,,,SPA-AV,8725,SPA-AV08725,"Delgado Alejandro",Cerrado,"2019-08-08 00:00:00","2023-09-07 20:14:01",Otros,,"Revision (MTO)",,,,,,,,LO,202,LO-000202,false,,,,,,false,2023-05-08,,,,,,,,,,,,
